item_id,demand,org,code,year,month,day
5937,2,Asia,"",2019,6,1
5937,47,INTL Other,"",2019,6,1
5937,3,NE Europe,"",2019,6,1
5937,33,Americas,"",2019,7,1
5937,2,Asia,"",2019,7,1
5937,3,INTL Other,"",2019,7,1
5937,1,NE Europe,"",2019,7,1
5938,3,Asia,"",2015,1,1
5938,32,China,"",2015,1,1
5938,7,NE Europe,"",2015,1,1
5938,3,SEMEA,"",2015,1,1
5938,10,Americas,"",2015,2,1
5938,1,China,"",2015,2,1
5938,6,INTL Other,"",2015,2,1
5938,10,NE Europe,"",2015,2,1
5938,4,SEMEA,"",2015,2,1
5938,2,Asia,"",2015,3,1
5938,16,NE Europe,"",2015,3,1
5938,10,Americas,"",2015,4,1
5938,29,Asia,"",2015,4,1
5938,3,China,"",2015,4,1
5938,1,INTL Other,"",2015,4,1
5938,3,NE Europe,"",2015,4,1
5938,5,SEMEA,"",2015,4,1
5938,7,Asia,"",2015,5,1
5938,30,INTL Other,"",2015,5,1
5938,3,NE Europe,"",2015,5,1
5938,8,SEMEA,"",2015,5,1
5938,2,Americas,"",2015,6,1
5938,15,Asia,"",2015,6,1
5938,23,China,"",2015,6,1
5938,5,NE Europe,"",2015,6,1
5938,5,SEMEA,"",2015,6,1
5938,24,Asia,"",2015,7,1
5938,1,China,"",2015,7,1
5938,14,NE Europe,"",2015,7,1
5938,3,SEMEA,"",2015,7,1
5938,1,China,"",2015,8,1
5938,5,NE Europe,"",2015,8,1
5938,6,SEMEA,"",2015,8,1
5938,3,Americas,"",2015,9,1
5938,2,Asia,"",2015,9,1
5938,30,China,"",2015,9,1
5938,22,INTL Other,"",2015,9,1
5938,9,NE Europe,"",2015,9,1
5938,1,SEMEA,"",2015,9,1
5938,1,Asia,"",2015,10,1
5938,27,NE Europe,"",2015,10,1
5938,3,SEMEA,"",2015,10,1
5938,4,INTL Other,"",2015,11,1
5938,7,NE Europe,"",2015,11,1
5938,2,SEMEA,"",2015,11,1
5938,30,China,"",2015,12,1
5938,16,NE Europe,"",2015,12,1
5938,4,SEMEA,"",2015,12,1
5938,2,Americas,"",2016,1,1
5938,1,Asia,"",2016,1,1
5938,71,China,"",2016,1,1
5938,27,INTL Other,"",2016,1,1
5938,4,NE Europe,"",2016,1,1
5938,6,SEMEA,"",2016,1,1
5938,2,Americas,"",2016,2,1
5938,3,Asia,"",2016,2,1
5938,1,China,"",2016,2,1
5938,9,NE Europe,"",2016,2,1
5938,2,SEMEA,"",2016,2,1
5938,2,Americas,"",2016,3,1
5938,3,Asia,"",2016,3,1
5938,9,NE Europe,"",2016,3,1
5938,1,SEMEA,"",2016,3,1
5938,4,Americas,"",2016,4,1
5938,1,China,"",2016,4,1
5938,23,INTL Other,"",2016,4,1
5938,3,NE Europe,"",2016,4,1
5938,2,SEMEA,"",2016,4,1
5938,7,Americas,"",2016,5,1
5938,1,China,"",2016,5,1
5938,1,INTL Other,"",2016,5,1
5938,9,NE Europe,"",2016,5,1
5938,3,SEMEA,"",2016,5,1
5938,5,Americas,"",2016,6,1
5938,2,China,"",2016,6,1
5938,22,INTL Other,"",2016,6,1
5938,1,NE Europe,"",2016,6,1
5938,1,SEMEA,"",2016,6,1
5938,1,China,"",2016,7,1
5938,2,NE Europe,"",2016,7,1
5938,3,SEMEA,"",2016,7,1
5938,2,Americas,"",2016,8,1
5938,2,NE Europe,"",2016,8,1
5938,1,Americas,"",2016,9,1
5938,60,China,"",2016,9,1
5938,20,INTL Other,"",2016,9,1
5938,2,NE Europe,"",2016,9,1
5938,3,SEMEA,"",2016,9,1
5938,7,Americas,"",2016,10,1
5938,3,Asia,"",2016,10,1
5938,1,China,"",2016,10,1
5938,2,INTL Other,"",2016,10,1
5938,4,NE Europe,"",2016,10,1
5938,1,SEMEA,"",2016,10,1
5938,4,Americas,"",2016,11,1
5938,2,Asia,"",2016,11,1
5938,44,China,"",2016,11,1
5938,1,INTL Other,"",2016,11,1
5938,3,NE Europe,"",2016,11,1
5938,8,SEMEA,"",2016,11,1
5938,1,Americas,"",2016,12,1
5938,4,China,"",2016,12,1
5938,2,NE Europe,"",2016,12,1
5938,10,SEMEA,"",2016,12,1
5938,11,Americas,"",2017,1,1
5938,4,Asia,"",2017,1,1
5938,47,China,"",2017,1,1
5938,11,INTL Other,"",2017,1,1
5938,5,NE Europe,"",2017,1,1
5938,27,SEMEA,"",2017,1,1
5938,6,Americas,"",2017,2,1
5938,27,INTL Other,"",2017,2,1
5938,2,NE Europe,"",2017,2,1
5938,12,SEMEA,"",2017,2,1
5938,32,INTL Other,"",2017,3,1
5938,11,NE Europe,"",2017,3,1
5938,14,SEMEA,"",2017,3,1
5938,4,Americas,"",2017,4,1
5938,5,Asia,"",2017,4,1
5938,1,China,"",2017,4,1
5938,8,NE Europe,"",2017,4,1
5938,2,SEMEA,"",2017,4,1
5938,5,China,"",2017,5,1
5938,1,INTL Other,"",2017,5,1
5938,15,NE Europe,"",2017,5,1
5938,15,SEMEA,"",2017,5,1
5938,5,Americas,"",2017,6,1
5938,15,Asia,"",2017,6,1
5938,31,China,"",2017,6,1
5938,27,INTL Other,"",2017,6,1
5938,12,NE Europe,"",2017,6,1
5938,2,SEMEA,"",2017,6,1
5938,1,Americas,"",2017,7,1
5938,30,China,"",2017,7,1
5938,9,NE Europe,"",2017,7,1
5938,7,SEMEA,"",2017,7,1
5938,2,China,"",2017,8,1
5938,7,INTL Other,"",2017,8,1
5938,10,NE Europe,"",2017,8,1
5938,6,Americas,"",2017,9,1
5938,20,China,"",2017,9,1
5938,10,NE Europe,"",2017,9,1
5938,2,SEMEA,"",2017,9,1
5938,23,INTL Other,"",2017,10,1
5938,4,NE Europe,"",2017,10,1
5938,1,SEMEA,"",2017,10,1
5938,1,Americas,"",2017,11,1
5938,2,Asia,"",2017,11,1
5938,50,China,"",2017,11,1
5938,15,NE Europe,"",2017,11,1
5938,2,SEMEA,"",2017,11,1
5938,5,Americas,"",2017,12,1
5938,3,Asia,"",2017,12,1
5938,51,China,"",2017,12,1
5938,5,SEMEA,"",2017,12,1
5938,4,Americas,"",2018,1,1
5938,1,China,"",2018,1,1
5938,26,INTL Other,"",2018,1,1
5938,12,NE Europe,"",2018,1,1
5938,1,SEMEA,"",2018,1,1
5938,2,Americas,"",2018,2,1
5938,1,Asia,"",2018,2,1
5938,5,INTL Other,"",2018,2,1
5938,10,NE Europe,"",2018,2,1
5938,25,SEMEA,"",2018,2,1
5938,3,Americas,"",2018,3,1
5938,60,China,"",2018,3,1
5938,2,INTL Other,"",2018,3,1
5938,1,NE Europe,"",2018,3,1
5938,4,SEMEA,"",2018,3,1
5938,5,Americas,"",2018,4,1
5938,11,INTL Other,"",2018,4,1
5938,11,NE Europe,"",2018,4,1
5938,5,SEMEA,"",2018,4,1
5938,1,Americas,"",2018,5,1
5938,1,INTL Other,"",2018,5,1
5938,3,NE Europe,"",2018,5,1
5938,6,SEMEA,"",2018,5,1
5938,2,Americas,"",2018,6,1
5938,5,Asia,"",2018,6,1
5938,60,China,"",2018,6,1
5938,3,NE Europe,"",2018,6,1
5938,3,SEMEA,"",2018,6,1
5938,5,Americas,"",2018,7,1
5938,3,Asia,"",2018,7,1
5938,9,NE Europe,"",2018,7,1
5938,1,SEMEA,"",2018,7,1
5938,6,Americas,"",2018,8,1
5938,1,China,"",2018,8,1
5938,21,INTL Other,"",2018,8,1
5938,1,NE Europe,"",2018,8,1
5938,8,SEMEA,"",2018,8,1
5938,6,Americas,"",2018,9,1
5938,6,INTL Other,"",2018,9,1
5938,3,NE Europe,"",2018,9,1
5938,1,SEMEA,"",2018,9,1
5938,4,Americas,"",2018,10,1
5938,3,Asia,"",2018,10,1
5938,1,China,"",2018,10,1
5938,2,INTL Other,"",2018,10,1
5938,13,NE Europe,"",2018,10,1
5938,7,SEMEA,"",2018,10,1
5938,7,Americas,"",2018,11,1
5938,10,Asia,"",2018,11,1
5938,1,INTL Other,"",2018,11,1
5938,3,NE Europe,"",2018,11,1
5938,5,SEMEA,"",2018,11,1
5938,1,Asia,"",2018,12,1
5938,30,China,"",2018,12,1
5938,2,INTL Other,"",2018,12,1
5938,12,NE Europe,"",2018,12,1
5938,2,SEMEA,"",2018,12,1
5938,6,China,"",2019,1,1
5938,10,INTL Other,"",2019,1,1
5938,3,NE Europe,"",2019,1,1
5938,6,SEMEA,"",2019,1,1
5938,1,Americas,"",2019,2,1
5938,1,China,"",2019,2,1
5938,28,INTL Other,"",2019,2,1
5938,5,NE Europe,"",2019,2,1
5938,4,SEMEA,"",2019,2,1
5938,23,Americas,"",2019,3,1
5938,1,Asia,"",2019,3,1
5938,5,NE Europe,"",2019,3,1
5938,2,SEMEA,"",2019,3,1
5938,28,Americas,"",2019,4,1
5938,30,China,"",2019,4,1
5938,14,INTL Other,"",2019,4,1
5938,4,NE Europe,"",2019,4,1
5938,1,Americas,"",2019,5,1
5938,2,Asia,"",2019,5,1
5938,2,China,"",2019,5,1
5938,5,INTL Other,"",2019,5,1
5938,5,NE Europe,"",2019,5,1
5938,3,SEMEA,"",2019,5,1
5938,1,Americas,"",2019,6,1
5938,4,NE Europe,"",2019,6,1
5938,2,Americas,"",2019,7,1
5938,3,NE Europe,"",2019,7,1
5939,12,Americas,"",2015,1,1
5939,20,China,"",2015,1,1
5939,2,NE Europe,"",2015,1,1
5939,1,China,"",2015,2,1
5939,6,INTL Other,"",2015,2,1
5939,2,NE Europe,"",2015,2,1
5939,3,Asia,"",2015,3,1
5939,9,NE Europe,"",2015,3,1
5939,2,SEMEA,"",2015,3,1
5939,37,Asia,"",2015,4,1
5939,1,China,"",2015,4,1
5939,2,INTL Other,"",2015,4,1
5939,9,NE Europe,"",2015,4,1
5939,1,SEMEA,"",2015,4,1
5939,17,Americas,"",2015,5,1
5939,5,Asia,"",2015,5,1
5939,21,INTL Other,"",2015,5,1
5939,5,SEMEA,"",2015,5,1
5939,10,Americas,"",2015,6,1
5939,12,Asia,"",2015,6,1
5939,1,INTL Other,"",2015,6,1
5939,3,NE Europe,"",2015,6,1
5939,2,Americas,"",2015,7,1
5939,17,Asia,"",2015,7,1
5939,22,NE Europe,"",2015,7,1
5939,11,Americas,"",2015,8,1
5939,4,INTL Other,"",2015,8,1
5939,5,SEMEA,"",2015,8,1
5939,17,Americas,"",2015,9,1
5939,3,Asia,"",2015,9,1
5939,17,INTL Other,"",2015,9,1
5939,2,NE Europe,"",2015,9,1
5939,4,SEMEA,"",2015,9,1
5939,2,Americas,"",2015,10,1
5939,5,Asia,"",2015,10,1
5939,6,China,"",2015,10,1
5939,4,INTL Other,"",2015,10,1
5939,28,NE Europe,"",2015,10,1
5939,2,SEMEA,"",2015,10,1
5939,3,Americas,"",2015,11,1
5939,1,Asia,"",2015,11,1
5939,2,China,"",2015,11,1
5939,2,INTL Other,"",2015,11,1
5939,8,NE Europe,"",2015,11,1
5939,10,Americas,"",2015,12,1
5939,2,INTL Other,"",2015,12,1
5939,9,NE Europe,"",2015,12,1
5939,2,SEMEA,"",2015,12,1
5939,1,Americas,"",2016,1,1
5939,1,China,"",2016,1,1
5939,25,INTL Other,"",2016,1,1
5939,8,SEMEA,"",2016,1,1
5939,3,Americas,"",2016,2,1
5939,1,China,"",2016,2,1
5939,1,NE Europe,"",2016,2,1
5939,1,SEMEA,"",2016,2,1
5939,14,Americas,"",2016,3,1
5939,2,Asia,"",2016,3,1
5939,8,NE Europe,"",2016,3,1
5939,2,SEMEA,"",2016,3,1
5939,7,Americas,"",2016,4,1
5939,26,INTL Other,"",2016,4,1
5939,1,NE Europe,"",2016,4,1
5939,1,SEMEA,"",2016,4,1
5939,6,Americas,"",2016,5,1
5939,3,NE Europe,"",2016,5,1
5939,3,SEMEA,"",2016,5,1
5939,2,Americas,"",2016,6,1
5939,16,INTL Other,"",2016,6,1
5939,3,NE Europe,"",2016,6,1
5939,4,SEMEA,"",2016,6,1
5939,1,Americas,"",2016,7,1
5939,1,Asia,"",2016,7,1
5939,1,China,"",2016,7,1
5939,2,NE Europe,"",2016,7,1
5939,13,Americas,"",2016,8,1
5939,2,INTL Other,"",2016,8,1
5939,3,NE Europe,"",2016,8,1
5939,1,Americas,"",2016,9,1
5939,16,INTL Other,"",2016,9,1
5939,1,NE Europe,"",2016,9,1
5939,2,SEMEA,"",2016,9,1
5939,10,Americas,"",2016,10,1
5939,1,Asia,"",2016,10,1
5939,15,China,"",2016,10,1
5939,2,INTL Other,"",2016,10,1
5939,2,NE Europe,"",2016,10,1
5939,3,Asia,"",2016,11,1
5939,5,China,"",2016,11,1
5939,2,NE Europe,"",2016,11,1
5939,4,SEMEA,"",2016,11,1
5939,22,Americas,"",2016,12,1
5939,10,China,"",2016,12,1
5939,1,NE Europe,"",2016,12,1
5939,2,SEMEA,"",2016,12,1
5939,39,Americas,"",2017,1,1
5939,30,China,"",2017,1,1
5939,15,INTL Other,"",2017,1,1
5939,3,NE Europe,"",2017,1,1
5939,3,SEMEA,"",2017,1,1
5939,60,Americas,"",2017,2,1
5939,24,INTL Other,"",2017,2,1
5939,108,Americas,"",2017,3,1
5939,11,China,"",2017,3,1
5939,37,INTL Other,"",2017,3,1
5939,2,NE Europe,"",2017,3,1
5939,3,SEMEA,"",2017,3,1
5939,80,Americas,"",2017,4,1
5939,8,INTL Other,"",2017,4,1
5939,7,NE Europe,"",2017,4,1
5939,2,SEMEA,"",2017,4,1
5939,21,Americas,"",2017,5,1
5939,2,INTL Other,"",2017,5,1
5939,12,NE Europe,"",2017,5,1
5939,6,SEMEA,"",2017,5,1
5939,61,Americas,"",2017,6,1
5939,34,INTL Other,"",2017,6,1
5939,13,NE Europe,"",2017,6,1
5939,5,SEMEA,"",2017,6,1
5939,41,Americas,"",2017,7,1
5939,5,China,"",2017,7,1
5939,3,NE Europe,"",2017,7,1
5939,5,SEMEA,"",2017,7,1
5939,32,Americas,"",2017,8,1
5939,1,Asia,"",2017,8,1
5939,7,INTL Other,"",2017,8,1
5939,3,NE Europe,"",2017,8,1
5939,6,SEMEA,"",2017,8,1
5939,23,Americas,"",2017,9,1
5939,2,Asia,"",2017,9,1
5939,4,INTL Other,"",2017,9,1
5939,3,NE Europe,"",2017,9,1
5939,28,Americas,"",2017,10,1
5939,1,Asia,"",2017,10,1
5939,16,INTL Other,"",2017,10,1
5939,4,NE Europe,"",2017,10,1
5939,5,Americas,"",2017,11,1
5939,1,Asia,"",2017,11,1
5939,6,NE Europe,"",2017,11,1
5939,1,SEMEA,"",2017,11,1
5939,15,Americas,"",2017,12,1
5939,1,China,"",2017,12,1
5939,3,NE Europe,"",2017,12,1
5939,4,SEMEA,"",2017,12,1
5939,4,Americas,"",2018,1,1
5939,19,INTL Other,"",2018,1,1
5939,3,SEMEA,"",2018,1,1
5939,12,Americas,"",2018,2,1
5939,2,Asia,"",2018,2,1
5939,5,INTL Other,"",2018,2,1
5939,8,NE Europe,"",2018,2,1
5939,23,SEMEA,"",2018,2,1
5939,24,Americas,"",2018,3,1
5939,60,China,"",2018,3,1
5939,2,INTL Other,"",2018,3,1
5939,3,NE Europe,"",2018,3,1
5939,5,SEMEA,"",2018,3,1
5939,10,Americas,"",2018,4,1
5939,16,INTL Other,"",2018,4,1
5939,4,NE Europe,"",2018,4,1
5939,7,SEMEA,"",2018,4,1
5939,16,Americas,"",2018,5,1
5939,3,Asia,"",2018,5,1
5939,2,INTL Other,"",2018,5,1
5939,2,NE Europe,"",2018,5,1
5939,2,SEMEA,"",2018,5,1
5939,9,Americas,"",2018,6,1
5939,60,China,"",2018,6,1
5939,3,NE Europe,"",2018,6,1
5939,5,SEMEA,"",2018,6,1
5939,20,Americas,"",2018,7,1
5939,1,Asia,"",2018,7,1
5939,2,INTL Other,"",2018,7,1
5939,1,SEMEA,"",2018,7,1
5939,39,Americas,"",2018,8,1
5939,5,Asia,"",2018,8,1
5939,5,China,"",2018,8,1
5939,15,INTL Other,"",2018,8,1
5939,1,NE Europe,"",2018,8,1
5939,1,SEMEA,"",2018,8,1
5939,13,Americas,"",2018,9,1
5939,3,Asia,"",2018,9,1
5939,6,INTL Other,"",2018,9,1
5939,3,SEMEA,"",2018,9,1
5939,32,Americas,"",2018,10,1
5939,12,INTL Other,"",2018,10,1
5939,4,NE Europe,"",2018,10,1
5939,6,SEMEA,"",2018,10,1
5939,24,Americas,"",2018,11,1
5939,6,INTL Other,"",2018,11,1
5939,30,Americas,"",2018,12,1
5939,1,Asia,"",2018,12,1
5939,3,INTL Other,"",2018,12,1
5939,3,NE Europe,"",2018,12,1
5939,5,China,"",2019,1,1
5939,12,INTL Other,"",2019,1,1
5939,8,NE Europe,"",2019,1,1
5939,5,SEMEA,"",2019,1,1
5939,2,Americas,"",2019,2,1
5939,7,Asia,"",2019,2,1
5939,13,INTL Other,"",2019,2,1
5939,3,NE Europe,"",2019,2,1
5939,45,Americas,"",2019,3,1
5939,2,INTL Other,"",2019,3,1
5939,4,NE Europe,"",2019,3,1
5939,56,Americas,"",2019,4,1
5939,11,INTL Other,"",2019,4,1
5939,4,NE Europe,"",2019,4,1
5939,3,SEMEA,"",2019,4,1
5939,23,Americas,"",2019,5,1
5939,1,China,"",2019,5,1
5939,3,INTL Other,"",2019,5,1
5939,3,NE Europe,"",2019,5,1
5939,9,SEMEA,"",2019,5,1
5939,33,Americas,"",2019,6,1
5939,5,INTL Other,"",2019,6,1
5939,2,NE Europe,"",2019,6,1
5939,99,Americas,"",2019,7,1
5940,2,Americas,"",2015,1,1
5940,5,China,"",2015,1,1
5940,2,SEMEA,"",2015,1,1
5940,2,Americas,"",2015,2,1
5940,1,Asia,"",2015,2,1
5940,1,NE Europe,"",2015,3,1
5940,1,SEMEA,"",2015,3,1
5940,4,SEMEA,"",2015,4,1
5940,1,SEMEA,"",2015,5,1
5940,1,Americas,"",2015,6,1
5940,5,Asia,"",2015,6,1
5940,1,NE Europe,"",2015,6,1
5940,7,SEMEA,"",2015,6,1
5940,1,NE Europe,"",2015,7,1
5940,5,NE Europe,"",2015,8,1
5940,1,Americas,"",2015,9,1
5940,1,Asia,"",2015,9,1
5940,2,NE Europe,"",2015,9,1
5940,2,SEMEA,"",2015,9,1
5940,1,SEMEA,"",2015,10,1
5940,2,Americas,"",2015,11,1
5940,1,NE Europe,"",2015,11,1
5940,3,SEMEA,"",2015,11,1
5940,14,SEMEA,"",2015,12,1
5940,1,SEMEA,"",2016,2,1
5940,1,SEMEA,"",2016,3,1
5940,2,Asia,"",2016,4,1
5940,1,SEMEA,"",2016,4,1
5940,6,Asia,"",2016,5,1
5940,3,China,"",2016,5,1
5940,4,SEMEA,"",2016,5,1
5940,4,Americas,"",2016,6,1
5940,3,Americas,"",2016,7,1
5940,6,Asia,"",2016,7,1
5940,2,NE Europe,"",2016,7,1
5940,3,Americas,"",2016,8,1
5940,1,NE Europe,"",2016,8,1
5940,2,Asia,"",2016,9,1
5940,1,China,"",2016,9,1
5940,2,NE Europe,"",2016,9,1
5940,12,Asia,"",2016,10,1
5940,3,NE Europe,"",2016,10,1
5940,9,Asia,"",2016,11,1
5940,1,China,"",2016,11,1
5940,6,SEMEA,"",2016,11,1
5940,2,Americas,"",2016,12,1
5940,2,NE Europe,"",2016,12,1
5940,1,SEMEA,"",2016,12,1
5940,1,NE Europe,"",2017,1,1
5940,1,SEMEA,"",2017,1,1
5940,2,China,"",2017,2,1
5940,1,Asia,"",2017,3,1
5940,4,NE Europe,"",2017,3,1
5940,1,Americas,"",2017,4,1
5940,1,Asia,"",2017,4,1
5940,1,NE Europe,"",2017,4,1
5940,1,Americas,"",2017,5,1
5940,1,Asia,"",2017,5,1
5940,2,SEMEA,"",2017,5,1
5940,2,Asia,"",2017,6,1
5940,1,INTL Other,"",2017,6,1
5940,1,Asia,"",2017,7,1
5940,1,SEMEA,"",2017,7,1
5940,1,SEMEA,"",2017,8,1
5940,2,China,"",2017,9,1
5940,3,NE Europe,"",2017,9,1
5940,1,Asia,"",2017,10,1
5940,1,Asia,"",2017,11,1
5940,1,NE Europe,"",2017,11,1
5940,1,SEMEA,"",2017,11,1
5940,1,SEMEA,"",2017,12,1
5940,1,China,"",2018,1,1
5940,1,NE Europe,"",2018,1,1
5940,2,Americas,"",2018,2,1
5940,1,NE Europe,"",2018,3,1
5940,1,Americas,"",2018,4,1
5940,1,Americas,"",2018,5,1
5940,5,NE Europe,"",2018,5,1
5940,1,Americas,"",2018,7,1
5940,1,SEMEA,"",2018,7,1
5940,1,NE Europe,"",2018,8,1
5940,1,SEMEA,"",2018,9,1
5940,1,Americas,"",2018,10,1
5940,1,Asia,"",2018,10,1
5940,1,Americas,"",2018,11,1
5940,1,Asia,"",2018,11,1
5940,2,INTL Other,"",2018,11,1
5940,1,NE Europe,"",2018,11,1
5940,1,SEMEA,"",2018,11,1
5940,1,INTL Other,"",2018,12,1
5940,1,NE Europe,"",2018,12,1
5940,1,Americas,"",2019,1,1
5940,1,Asia,"",2019,1,1
5940,2,NE Europe,"",2019,1,1
5940,10,SEMEA,"",2019,1,1
5940,3,Americas,"",2019,2,1
5940,4,INTL Other,"",2019,2,1
5940,11,SEMEA,"",2019,2,1
5940,7,Americas,"",2019,3,1
5940,1,SEMEA,"",2019,3,1
5940,1,Americas,"",2019,4,1
5940,1,Asia,"",2019,4,1
5940,2,Americas,"",2019,5,1
5940,2,NE Europe,"",2019,5,1
5940,5,SEMEA,"",2019,5,1
5940,1,Americas,"",2019,6,1
5940,6,China,D,2016,7,1
5940,2,Asia,D,2019,1,1
5941,16,Americas,"",2015,1,1
5941,25,Asia,"",2015,1,1
5941,15,China,"",2015,1,1
5941,3,INTL Other,"",2015,1,1
5941,80,NE Europe,"",2015,1,1
5941,134,SEMEA,"",2015,1,1
5941,49,Americas,"",2015,2,1
5941,31,Asia,"",2015,2,1
5941,1,China,"",2015,2,1
5941,20,INTL Other,"",2015,2,1
5941,84,NE Europe,"",2015,2,1
5941,60,SEMEA,"",2015,2,1
5941,136,Americas,"",2015,3,1
5941,18,Asia,"",2015,3,1
5941,4,China,"",2015,3,1
5941,2,INTL Other,"",2015,3,1
5941,106,NE Europe,"",2015,3,1
5941,108,SEMEA,"",2015,3,1
5941,23,Americas,"",2015,4,1
5941,29,Asia,"",2015,4,1
5941,13,China,"",2015,4,1
5941,11,INTL Other,"",2015,4,1
5941,104,NE Europe,"",2015,4,1
5941,141,SEMEA,"",2015,4,1
5941,23,Americas,"",2015,5,1
5941,47,Asia,"",2015,5,1
5941,5,China,"",2015,5,1
5941,3,INTL Other,"",2015,5,1
5941,105,NE Europe,"",2015,5,1
5941,73,SEMEA,"",2015,5,1
5941,33,Americas,"",2015,6,1
5941,27,Asia,"",2015,6,1
5941,15,China,"",2015,6,1
5941,1,INTL Other,"",2015,6,1
5941,60,NE Europe,"",2015,6,1
5941,214,SEMEA,"",2015,6,1
5941,30,Americas,"",2015,7,1
5941,28,Asia,"",2015,7,1
5941,4,China,"",2015,7,1
5941,10,INTL Other,"",2015,7,1
5941,49,NE Europe,"",2015,7,1
5941,51,SEMEA,"",2015,7,1
5941,5,Americas,"",2015,8,1
5941,47,Asia,"",2015,8,1
5941,3,China,"",2015,8,1
5941,6,INTL Other,"",2015,8,1
5941,34,NE Europe,"",2015,8,1
5941,43,SEMEA,"",2015,8,1
5941,25,Americas,"",2015,9,1
5941,23,Asia,"",2015,9,1
5941,16,China,"",2015,9,1
5941,6,INTL Other,"",2015,9,1
5941,144,NE Europe,"",2015,9,1
5941,109,SEMEA,"",2015,9,1
5941,36,Americas,"",2015,10,1
5941,68,Asia,"",2015,10,1
5941,3,China,"",2015,10,1
5941,3,INTL Other,"",2015,10,1
5941,167,NE Europe,"",2015,10,1
5941,126,SEMEA,"",2015,10,1
5941,10,Americas,"",2015,11,1
5941,68,Asia,"",2015,11,1
5941,17,China,"",2015,11,1
5941,9,INTL Other,"",2015,11,1
5941,46,NE Europe,"",2015,11,1
5941,75,SEMEA,"",2015,11,1
5941,34,Americas,"",2015,12,1
5941,254,Asia,"",2015,12,1
5941,37,China,"",2015,12,1
5941,7,INTL Other,"",2015,12,1
5941,135,NE Europe,"",2015,12,1
5941,117,SEMEA,"",2015,12,1
5941,46,Americas,"",2016,1,1
5941,22,Asia,"",2016,1,1
5941,43,China,"",2016,1,1
5941,7,INTL Other,"",2016,1,1
5941,96,NE Europe,"",2016,1,1
5941,139,SEMEA,"",2016,1,1
5941,25,Americas,"",2016,2,1
5941,9,Asia,"",2016,2,1
5941,3,China,"",2016,2,1
5941,13,INTL Other,"",2016,2,1
5941,114,NE Europe,"",2016,2,1
5941,132,SEMEA,"",2016,2,1
5941,37,Americas,"",2016,3,1
5941,19,Asia,"",2016,3,1
5941,1,China,"",2016,3,1
5941,4,INTL Other,"",2016,3,1
5941,78,NE Europe,"",2016,3,1
5941,60,SEMEA,"",2016,3,1
5941,56,Americas,"",2016,4,1
5941,42,Asia,"",2016,4,1
5941,4,China,"",2016,4,1
5941,8,INTL Other,"",2016,4,1
5941,100,NE Europe,"",2016,4,1
5941,106,SEMEA,"",2016,4,1
5941,36,Americas,"",2016,5,1
5941,36,Asia,"",2016,5,1
5941,25,China,"",2016,5,1
5941,5,INTL Other,"",2016,5,1
5941,61,NE Europe,"",2016,5,1
5941,68,SEMEA,"",2016,5,1
5941,38,Americas,"",2016,6,1
5941,59,Asia,"",2016,6,1
5941,4,China,"",2016,6,1
5941,5,INTL Other,"",2016,6,1
5941,73,NE Europe,"",2016,6,1
5941,60,SEMEA,"",2016,6,1
5941,66,Americas,"",2016,7,1
5941,122,Asia,"",2016,7,1
5941,13,China,"",2016,7,1
5941,8,INTL Other,"",2016,7,1
5941,75,NE Europe,"",2016,7,1
5941,160,SEMEA,"",2016,7,1
5941,22,Americas,"",2016,8,1
5941,29,Asia,"",2016,8,1
5941,1,China,"",2016,8,1
5941,6,INTL Other,"",2016,8,1
5941,85,NE Europe,"",2016,8,1
5941,30,SEMEA,"",2016,8,1
5941,44,Americas,"",2016,9,1
5941,24,Asia,"",2016,9,1
5941,48,China,"",2016,9,1
5941,2,INTL Other,"",2016,9,1
5941,102,NE Europe,"",2016,9,1
5941,79,SEMEA,"",2016,9,1
5941,25,Americas,"",2016,10,1
5941,12,Asia,"",2016,10,1
5941,12,China,"",2016,10,1
5941,3,INTL Other,"",2016,10,1
5941,82,NE Europe,"",2016,10,1
5941,90,SEMEA,"",2016,10,1
5941,32,Americas,"",2016,11,1
5941,26,Asia,"",2016,11,1
5941,31,China,"",2016,11,1
5941,5,INTL Other,"",2016,11,1
5941,174,NE Europe,"",2016,11,1
5941,68,SEMEA,"",2016,11,1
5941,31,Americas,"",2016,12,1
5941,41,Asia,"",2016,12,1
5941,20,China,"",2016,12,1
5941,11,INTL Other,"",2016,12,1
5941,139,NE Europe,"",2016,12,1
5941,77,SEMEA,"",2016,12,1
5941,24,Americas,"",2017,1,1
5941,38,Asia,"",2017,1,1
5941,58,China,"",2017,1,1
5941,3,INTL Other,"",2017,1,1
5941,122,NE Europe,"",2017,1,1
5941,165,SEMEA,"",2017,1,1
5941,36,Americas,"",2017,2,1
5941,15,Asia,"",2017,2,1
5941,3,China,"",2017,2,1
5941,10,INTL Other,"",2017,2,1
5941,52,NE Europe,"",2017,2,1
5941,43,SEMEA,"",2017,2,1
5941,63,Americas,"",2017,3,1
5941,26,Asia,"",2017,3,1
5941,12,China,"",2017,3,1
5941,12,INTL Other,"",2017,3,1
5941,118,NE Europe,"",2017,3,1
5941,79,SEMEA,"",2017,3,1
5941,42,Americas,"",2017,4,1
5941,19,Asia,"",2017,4,1
5941,11,China,"",2017,4,1
5941,9,INTL Other,"",2017,4,1
5941,76,NE Europe,"",2017,4,1
5941,99,SEMEA,"",2017,4,1
5941,30,Americas,"",2017,5,1
5941,42,Asia,"",2017,5,1
